3.792800e-03 5.747314e-02 3.792800e-03 -6.059329e-04 
3.802800e-03 5.509473e-02 3.802800e-03 -5.806461e-04 
3.812800e-03 5.266080e-02 3.812800e-03 -5.547863e-04 
3.822800e-03 5.017363e-02 3.822800e-03 -5.283791e-04 
3.832800e-03 4.763551e-02 3.832800e-03 -5.014503e-04 
3.842800e-03 4.504882e-02 3.842800e-03 -4.740267e-04 
3.852800e-03 4.241597e-02 3.852800e-03 -4.461353e-04 
3.862800e-03 3.973944e-02 3.862800e-03 -4.178036e-04 
3.872800e-03 3.702175e-02 3.872800e-03 -3.890596e-04 
3.882800e-03 3.426546e-02 3.882800e-03 -3.599317e-04 
3.892800e-03 3.147318e-02 3.892800e-03 -3.304485e-04 
3.902800e-03 2.864757e-02 3.902800e-03 -3.006392e-04 
3.912800e-03 2.579133e-02 3.912800e-03 -2.705332e-04 
3.922800e-03 2.290717e-02 3.922800e-03 -2.401603e-04 
3.932800e-03 1.999788e-02 3.932800e-03 -2.095503e-04 
3.942800e-03 1.706626e-02 3.942800e-03 -1.787335e-04 
3.952800e-03 1.411513e-02 3.952800e-03 -1.477404e-04 
3.962800e-03 1.114735e-02 3.962800e-03 -1.166014e-04 
3.972800e-03 8.165824e-03 3.972800e-03 -8.534736e-05 
3.982800e-03 5.173445e-03 3.982800e-03 -5.400910e-05 
3.992800e-03 2.173147e-03 3.992800e-03 -2.261754e-05 
4.002800e-03 -8.321210e-04 4.002800e-03 8.796346e-06 
4.012800e-03 -3.839399e-03 4.012800e-03 4.020155e-05 
4.022800e-03 -6.845712e-03 4.022800e-03 7.156708e-05 
4.032800e-03 -9.848078e-03 4.032800e-03 1.028620e-04 
